hgnc_symbol,C473,C481,LC03,RC02,RC03,LC01,R03,R02
HACD3,1.2,206.6296296,77.48387097,0.076923077,635.4324324,1.367346939,14.07407407,225.3571429
HACD4,0.666666667,14.09259259,0.35483871,0.384615385,74.2972973,152.0816327,14.07407407,0.160714286
HADHA,340.4,1014.611111,302.7311828,290.0769231,2.108108108,1352.408163,111.2592593,565.0357143
HADHB,1.666666667,295.6481481,463.7634409,0.923076923,0.621621622,257.2040816,595.7037037,344.75
HAGH,269.9333333,110.2988889,0.182795699,101.5384615,0.567567568,189.6122449,458.3333333,62.91071429
HARS1,3.106666667,58.65981481,457.5183871,832,326,23.42081633,2.851851852,363.6607143
HAT1,2025.266667,579.7222222,415.3978495,50.84615385,219.6756757,267.6938776,51.44444444,466.5714286
HAUS1,1045.066667,63.62962963,315.9462366,4381.692308,2.162162162,52.59183673,278.6666667,111.8392857
HAUS3,0.866666667,133.3881481,58.61290323,0.076923077,0.135135135,1.306122449,360.6296296,0.397321429
HAX1,470.9333333,485.7962963,986.688172,165.2307692,4.216216216,78.65306122,606.3703704,354.9464286
HBP1,19.53333333,553.0835185,1500.36172,5.769230769,791.9459459,714.6316327,6.037037037,738.66875
HBS1L,0.666666667,368.037037,379.6236559,19.61538462,118.3513514,1180.571429,36.77777778,526.8571429
HCCS,194.1333333,112.2222222,16.95698925,11.07692308,12.27027027,24.73469388,21.96296296,85.5
HCFC1,75.53333333,97.40740741,0.032258065,397.7692308,0.108108108,85.34693878,0.037037037,98.23214286
HCG18,118,533.4483333,342.788172,243.5369231,834.3,1138.440612,217.0740741,160.8323214
HCLS1,2559,1803.685185,688.0860215,212,948.5945946,556.3469388,595.4444444,734.9821429
HCST,2.466666667,23.86925926,205.9556989,2.230769231,236.3905405,208.8385714,22.92592593,296.4255357
HDAC3,586.4666667,158.962963,199.6236559,0.076923077,0.783783784,329.3877551,0.074074074,107.6071429
HDDC2,0.133333333,125.1666667,236.8817204,644.7692308,0.081081081,178.1428571,0.111111111,81.44642857
HDGF,1421.6,212.5,30.1827957,0.076923077,1.135135135,99.26530612,151.7037037,61.33928571
HDLBP,10.4,1.425925926,9.913978495,683.6153846,1.108108108,604.0612245,368.7777778,108.8392857
HEATR5A,0.266666667,0.148148148,64.29032258,0.076923077,0.189189189,0.12244898,0.148148148,26.36982143
HEBP2,857.5333333,0.074074074,42.87096774,0.076923077,23.7027027,0.224489796,492.5925926,5.482142857
HECA,1230.4,515.7407407,1730.806452,0.461538462,1092.324324,129.6326531,1505.444444,429.8928571
HECTD1,1151.8,77.22222222,845.6021505,2856.692308,357.5135135,522.5510204,292.5555556,148.3214286
HECTD4,0.066666667,260.6666667,34.35483871,1746.076923,248.8378378,0.06122449,354.7037037,22
HEG1,0.333333333,0.203703704,4.655913978,0.230769231,0.027027027,0.040816327,0.037037037,11.51785714
HELLPAR,164.3333333,8.111111111,4.806451613,6.307692308,5.378378378,12.63265306,4.925925926,2.178571429
HELLS,0.666666667,167.0185185,0.107526882,1.461538462,0.702702703,5.142857143,0.037037037,61.10714286
HELZ,125.8666667,52.12962963,394.311828,68.07692308,489.1081081,971.4693878,119.8888889,229.5178571
HENMT1,0.333333333,1.351851852,196.2688172,0.076923077,1.432432432,0.020408163,0.222222222,0.071428571
HERC1,207.436,469.1922222,229.4993548,0.076923077,194.5945946,184.2214286,513.8518519,432.7857143
HERC2,0.133333333,2.388888889,124.074086,6.769230769,0.081081081,191.4520408,0.074074074,70.66142857
HERC3,19.26666667,799.8174074,178.5553763,533.4730769,743.9281081,132.307551,0.222222222,263.5369643
HERPUD1,5821.4,8014.925926,13500.50538,3565.692308,15738.35135,9326.306122,15134,9827.625
HERPUD2,10.86666667,392.0925926,2828.086022,7.076923077,539.3513514,2331.571429,1557.259259,877.5535714
HES1,0.066666667,43.88888889,12.68817204,0.076923077,118,141.1428571,0.111111111,29.69642857
HEXA,0.533333333,101.1212963,266.2784946,0.923076923,120.62,0.040816327,0.074074074,115.1308929
HEXB,30.6,1.907407407,8.161290323,0.307692308,230.9189189,19.55102041,0.148148148,277.4426786
HEXIM1,1.704666667,176.0977778,427.5982796,7.692307692,17.53351351,26.14183673,1.715185185,29.49517857
HGSNAT,125.2,134,22.41935484,0.076923077,61.89189189,99.16326531,0.333333333,59.60714286
HIF1A,636.3333333,2229.404815,2507.731183,1003,3127.27027,1831.061224,3714.222222,1504.561964
HIF1AN,263.1333333,494.462963,48.23655914,409.0769231,1.27027027,312.5918367,25,39.21428571
HIGD1A,1846.133333,1226.113519,188.0744086,855.5384615,3.624324324,2547.457959,0.037037037,269.9551786
HIGD2A,215.8666667,338.9488889,530.1451613,700.6,18.28459459,529.7218367,32.51851852,572.5485714
HIKESHI,187.5326667,145.0183333,185.8395699,2563.840769,1643.140541,0.224489796,45,78.76785714
HINFP,50.66666667,0.12962963,0.064516129,2,0.027027027,15.89795918,0.518518519,0.069821429
HINT1,1910.6,2751.074074,2641.612903,3522.307692,1365.081081,1926.77551,892.5925926,1718.125
HINT2,408.7333333,0.185185185,193.172043,0.076923077,387.4324324,240.8367347,61.48148148,102.4821429
HINT3,0.333333333,1.851851852,0.548387097,1133.846154,0.027027027,21.14285714,1.37037037,0.678571429
HIPK1,192.9333333,597.6296296,154.4623656,1.538461538,28.24324324,52.93877551,575.4814815,212.1607143
HIPK2,1575.866667,1363.555556,958.7204301,0.923076923,522.7837838,1017.285714,3319.666667,265.3928571
HIPK3,612.5333333,409.2222222,694,577.2307692,768.2972973,2084.897959,119.7777778,34.875
HIVEP1,2,256.7407407,529.9784946,558.4615385,266.6216216,65,0.592592593,262.5714286
HIVEP2,2867.154667,207.962963,314.0703226,3752.076923,109.6756757,195.5246939,288.3703704,350.9598214
HK1,0.4,132.0925926,0.537634409,1.384615385,111.1621622,0.265306122,35.96296296,203.75
HK2,0.066666667,431.2037037,118.9784946,28.15384615,1132.594595,576.0816327,0.222222222,6.196428571
HLA-A,4377.007333,4875.8,2092.614086,5195.231538,4345.189189,2760.761633,2613.327407,2393.102857
HLA-B,16722.52067,14820.22204,8277.899355,17394.12,8562.815135,12627.41776,12451.31037,6026.233036
HLA-C,2112.18,3983.131111,2009.373763,212.1869231,1571.741081,2695.56898,3268.896667,1631.201964
HLA-DMA,3447.266667,4504.010556,2443.06172,1191.461538,945.8616216,15449.6751,298.037037,5057.71625
HLA-DMB,341.9333333,1346.913148,1120.67172,610.6153846,2798.778649,2741.952857,1329.62963,2065.247679
HLA-DPA1,7105.666667,5786.574074,3232.096774,1911.461538,3428.837838,7380.061224,3351.888889,11645.58929
HLA-DPB1,6482.184667,5274.937037,5193.134409,491.9230769,6331.27027,3869.022245,4779.834444,9256.859821
HLA-DPB2,1.2,2.37037037,6.043010753,158.2307692,0.027027027,4.244897959,10.00037037,109.75125
HLA-DQA1,1665.854667,1009.023704,2021.702258,3835.764615,1256.364324,786.7412245,2212.814815,621.5514286
HLA-DQB1,7028.938667,4970.736296,2991.979355,4960.851538,1717.642432,2475.760612,2887.197778,2462.07625
HLA-DQB1-AS1,0.528,150.9733333,0.804516129,0.456153846,11.82594595,28.13489796,3.885555556,4.593392857
HLA-DQB2,0.066666667,271.2533333,90.20548387,0.230769231,257.5586486,896.5736735,7.064814815,976.4732143
HLA-DRA,29017.46667,38981.74074,25375.22581,34010.07692,19947.56757,24623.53061,12020.03704,42600.71429
HLA-DRB1,7223.483333,6727.745556,4673.062366,5801.716154,5439.976486,4266.882449,3922.927778,6494.575893
HLA-DRB5,134.7133333,1500.983519,3424.236774,1987.053077,314.0308108,1174.743265,1491.015185,1329.627857
HLA-E,5791.621333,9682.535185,5644.488602,1741.230769,5092.565676,5364.693061,5940.898148,5084.062857
HLA-F,244.5333333,593.9842593,690.5484946,217.0769231,637.9724324,769.6842857,224.58,190.7346429
HLA-L,0.866666667,6.664814815,27.34655914,5.309230769,65.51162162,9.61244898,5.340740741,4.3025
HM13,1.2,68.51851852,22.06451613,16.69230769,22.21621622,620.755102,0.740740741,46.83928571
HMBOX1,86.4,122.3518519,147.1612903,482,647.3783784,0.06122449,0.111111111,87.14285714
HMCES,1.066666667,380.7592593,22.72043011,0.384615385,0.594594595,189.1836735,0.481481481,108.4107143
HMGA1,159.8,86.12962963,122.483871,1.230769231,185.2702703,500.9183673,103.7777778,19.92857143
HMGB1,3526.372,12868.325,5702.777204,9790.561538,10007.63351,8024.590816,2042.284074,7620.998214
HMGB1P5,180.7986667,741.6525926,574.0909677,115.5407692,544.17,334.2167347,196.4207407,606.27375
HMGB1P6,162.1626667,820.0801852,132.0889247,71.05230769,841.1589189,256.6777551,104.1462963,548.9044643
HMGB2,494.8,1000.648148,613.0430108,4714.769231,1811.945946,263.122449,196.2222222,336.6964286
HMGCR,0.266666667,0.12962963,179.7634409,0.076923077,0.162162162,0.020408163,0.333333333,35.875
HMGCS1,52.48066667,1273.78,1166.468065,9.467692308,1347.395946,1579.519388,6.051111111,169.1741071
HMGN1,1813.133333,1090.018519,2328.236559,1611.461538,1352.675676,7032.856122,333.5925926,1296.571429
HMGN2,1603.733333,5720.870741,5239.096882,721.7692308,7101.243243,8334.69102,2505.074074,3009.303571
HMGN2P5,8.666666667,36.30074074,24.97698925,5.307692308,45.81405405,36.90244898,10.44037037,23.94017857
HMGN3,0.866666667,213.2214815,1008.145054,0.538461538,329.9156757,1083.008163,6.962962963,168.9992857
HMOX2,0.466666667,1.388888889,365.3548387,0.076923077,56.83783784,0.612244898,403.6296296,124.9464286
HNRNPA0,0.133333333,287.8148148,222.7526882,0.153846154,0.648648649,6.87755102,133.2222222,67.32142857
HNRNPA1,4949.585333,7301.447222,5383.362366,9961.230769,4705.282162,8420.043469,3124.859259,3048.145536
HNRNPA1L2,10.762,326.6974074,9.88688172,6.944615385,2.804864865,17.5044898,2.776296296,81.45339286
HNRNPA1P10,9.024,14.36333333,13.94784946,27.20615385,10.10783784,15.33142857,8.018518519,5.260714286
HNRNPA1P48,166.7186667,177.2877778,100.5930108,114.7576923,53.28702703,148.9953061,114.2177778,47.31339286
HNRNPA1P7,18.98533333,25.69851852,26.14301075,80.64923077,37.85513514,19.5277551,15.70518519,18.88125
HNRNPA1P8,0.267333333,0.223518519,0.141397849,0.62,0.167567568,0.166938776,0.075185185,0.073035714
HNRNPA2B1,3333.466667,3980.37037,3252.064516,7228.153846,4229.513514,1958.795918,2176.851852,3082.785714
HNRNPA3,1498.997333,1924.061852,2374.104731,1977.389231,2276.743514,4460.354694,1358.111111,1052.269643
HNRNPA3P5,0.228,0.738148148,0.230322581,0.153846154,0.194594595,0.188571429,0.111111111,0.086785714
HNRNPA3P6,7.573333333,16.22685185,21.12580645,3.531538462,43.06459459,43.40489796,0.037037037,10.12053571
HNRNPAB,0.066666667,784.4938889,262.7474194,7.991538462,17.13027027,8.779183673,588.6222222,99.23428571
HNRNPC,1035.735333,4506.110926,3303.628065,3043.391538,6556.94,2279.687755,1788.636667,1768.184286
HNRNPCP2,2.598,17.01333333,7.859784946,10.30076923,16.88945946,2.067346939,11.51148148,6.083571429
HNRNPD,1295.666667,1288.971111,547.7849462,482.7692308,1086.567568,522.6530612,342.1481481,296.4107143
HNRNPDL,1276,1702.62963,1972.16129,10483.61538,5497.945946,3877.938776,4793.925926,1647.857143
HNRNPF,252.2,1257.277778,1266.784946,398.1538462,81.24324324,513.0408163,1036.925926,1295.285714
HNRNPH1,2221.333333,16667.27778,43677.22581,32977.15385,70269.21622,46299.91837,16425.2963,11278.78571
HNRNPH2,206.8933333,4.425925926,1019.355269,80.84615385,1144.654324,0.396326531,80.62962963,242.3214286
HNRNPH3,368.2,822.8148148,525.4621505,388.4615385,1633.513243,492.1630612,1516.185185,97.19625
HNRNPK,1476.066667,2669.722222,2878.924731,877.4615385,1028.783784,1105.244898,295.8148148,1808.589286
HNRNPL,191.8666667,1934.259259,3899.225806,3102.307692,2031.108108,3485.477755,1590.254444,682.3910714
HNRNPM,926.3426667,947.495,1093.437634,55.96076923,1140.495135,1278.6,72.52259259,977.5598214
HNRNPR,496.2,809.6666667,1039.354839,1.230769231,1034.459459,459.877551,0.777777778,570.7678571
HNRNPU,1321.286667,2250.698148,2208.583011,2467.923077,1182.148108,2082.056735,1313.52963,753.6746429
HNRNPUL1,73.53333333,308.2407407,259.9032258,686.4615385,292,439.6122449,212.8285185,203.625
HNRNPUL2,241.2,141.8333333,262.6989247,316,2.108108108,302.9183673,0.407407407,2.376071429
HOOK1,0.466666667,27.88888889,451.8709677,0.076923077,448.9459459,677.9183673,1062.333333,0.017857143
HOOK3,0.466666667,1.37037037,328.311828,15.92307692,0.513513514,300.5102041,285.7037037,13
HOPX,601.8,286.962963,255.4946237,0.692307692,348.6756757,22.85714286,601.5555556,499.2857143
HP1BP3,757.8666667,684.4814815,1149.612903,1.230769231,270.3243243,959.5510204,288.9259259,439.7678571
HPF1,0.4,0.685185185,46.64516129,1.076923077,0.135135135,1172.265306,0.037037037,270.0357143
HPGD,1.2,0.388888889,1.021505376,0.153846154,0.108108108,0.265306122,44.66666667,0.053571429
HPS1,0.866666667,177.4814815,373.2258065,1141.692308,0.297297297,1.06122449,0.666666667,285.2857143
HSBP1,1.466666667,729.3333333,906.4946237,4745.923077,769.5405405,1160.877551,397.2592593,315.9285714
HSD17B10,274.2666667,268.7222222,0.107526882,819.7692308,0.513513514,708.122449,0.185185185,253.6964286
HSD17B11,1.266666667,65.31481481,371.3548387,0.230769231,0.540540541,0.102040816,0.111111111,324.2142857
HSD17B4,4,9.962962963,32.8172043,3523,3.837837838,2.102040816,0.148148148,0.035714286
HSF1,1.4,55.56425926,13.16129032,15.69769231,9.453783784,0.142857143,4.287407407,7.321428571
HSH2D,4.866666667,618.8377778,203.8064516,0.159230769,547.5405405,508.6938776,936.3703704,98.38071429
HSP90AA1,5149.508667,5488.767963,10372.2328,2574.443846,2928.918919,4443.232653,7488.285926,1238.309107
HSP90AA2P,3.824666667,8.102407407,9.917311828,2.633076923,3.837837838,2.56244898,4.343703704,0.780178571
HSP90AB1,8422.803333,11254.52574,12970.61215,12998.75308,4567.482703,4707.242245,2051.737407,2778.446607
HSP90AB3P,13.33,13.86314815,13.93516129,17.63153846,4.409189189,4.267959184,2.225555556,2.69625
HSP90B1,4129.722667,1824.238889,2544.527527,7179.36,4645.27027,1283.243673,2916.701111,784.2535714
HSP90B2P,0.333333333,0.166666667,0.182795699,0.307692308,0.486486486,0.020408163,0.148148148,0.071428571
HSPA14,1118.466667,249.7962963,103.9802151,398.6923077,110.7297297,530.7755102,7.925925926,96.01785714
HSPA1A,2.684,57.10185185,3570.77086,1.513846154,289.6489189,0.489795918,421.7507407,18.14589286
HSPA1B,12.98266667,123.8055556,752.8205376,9.255384615,7.729459459,1.183673469,11.73074074,62.71125
HSPA4,33.2,1171.537037,558.8817204,1,685.1351351,241.4081633,839.1481481,28.01785714
HSPA4L,0.268666667,0.426851852,0.558709677,0.624615385,0.190540541,0.371020408,0.189259259,0.430714286
HSPA5,1094.264,1945.457963,1127.107312,64.15384615,1609.402432,3095.442857,559.8888889,1199.660179
HSPA6,0.466666667,6.203333333,2.697956989,0.461538462,0.227567568,0.163265306,0.481481481,0.515714286
HSPA8,1701,2520.018333,3817.236882,5811.230769,1349.396757,2496.877551,3623.518519,1055.875
HSPA8P1,0.333333333,0.203888889,0.322580645,0.307692308,0.081081081,0.132653061,0.222222222,0.089285714
HSPA8P5,0.2,0.223703704,0.354516129,0.896153846,0.116756757,0.102040816,0.074074074,0.053571429
HSPA9,612.2,1161.722222,1087.741935,3360.692308,970.3243243,1136.306122,1368.111111,473.7142857
HSPB1,1089.4,292.0185185,1304.569032,0.846153846,33.94594595,406.3265306,1.777777778,40.51785714
HSPB11,125.2,43.74074074,158.5806452,1.846153846,469.7297297,1266.897959,783.5185185,367.6785714
HSPD1,1841.192667,1905.67,3006.551935,5718.846154,1795.710541,2687.464694,1269.555556,1385.590179
HSPD1P1,9.480666667,4.891666667,3.306129032,16.39230769,1.750540541,4.467959184,1.944814815,1.56375
HSPD1P4,2.526666667,1.797777778,0.939032258,4.208461538,0.221621622,1.225918367,0.678888889,0.674642857
HSPE1,1104.657333,3520.792593,5035.645376,4232.582308,3145.607027,4250.056327,2311.670741,881.2114286
HSPE1P2,4.74,15.23111111,19.06075269,16.71384615,11.28189189,15.23897959,7.342222222,5.005357143
HSPE1P3,1.074666667,4.657962963,4.681397849,3.776153846,2.328918919,3.832244898,2.29037037,0.6025
HSPE1P7,0.286666667,0.242407407,0.339892473,0.171538462,0.135135135,0.21755102,0.111111111,0.085357143
HSPH1,301.6,1037.425926,2980.55914,5821.538462,886.5945946,2852.367347,1750.074074,330.5178571
HTATSF1,0.266666667,489.537037,786.0215054,0.230769231,357.7027027,603.5510204,451.7777778,126.7678571
HUWE1,733,28.87037037,253.1182796,2077.923077,366.972973,787.9795918,774.6296296,142.2857143
HYOU1,0.666666667,91.42203704,0.021505376,0.153846154,0.027027027,0.224489796,0.037037037,1.411607143
HYPK,6.256,21.13092593,796.5732258,47.28,76.56027027,497.5887755,0.296296296,96.19446429
IAH1,63.81533333,1291.938148,3696.204301,898.8761538,4301.050541,2667.844286,899.7707407,567.4603571
IARS1,286.3333333,534.9444444,312.0215054,0.538461538,0.108108108,189.2653061,0.296296296,106.1785714
IARS2,207.3333333,2.333333333,234.0430108,14.30769231,302.0810811,67.40816327,0.925925926,32.69642857
ICAM1,1.066666667,88.57574074,265.2892473,0.076923077,0.216216216,3.081632653,0.333333333,168.3203571
ICAM2,616.4053333,144.1985185,0.858817204,0.692307692,0.243243243,0.489795918,45.45740741,253.4430357
ICAM3,1.182666667,386.0740741,184.2480645,1324.455385,881.4940541,1401.517143,0.942592593,369.8444643
ICE1,1.066666667,67.90740741,17.84946237,14.46153846,1.567567568,257.9183673,25.7037037,44.75
ICE2,41.53333333,394.7962963,766.8602151,0.076923077,72.51351351,0.448979592,0.111111111,119.8214286
ID2,367,221.8888889,366.3333333,0.461538462,38.97297297,115.5102041,613.1111111,99.30357143
ID3,1532.333333,1251,2773.419355,892.7692308,1462.081081,2688.346939,861.6666667,3838.125
IDH1,0.133333333,14.18518519,0.23655914,39,27.40540541,0.12244898,0.148148148,20.91071429
IDH3B,0.666666667,185.4259259,296.0215054,436.9230769,4.378378378,71.18367347,1085,212.875
IDH3G,0.2,305.6842593,37.53763441,0.692307692,0.108108108,452.2816327,5.259259259,0.285714286
IDI1,314.9333333,704.6801852,2114.816344,3880.497692,537.4254054,1450.606735,1.185185185,2070.973214
IDNK,0.2,0.296296296,699.8924731,0.076923077,0.027027027,0.12244898,473.5555556,86.76785714
IDS,5477.687333,1423.470741,966.0425806,898.3846154,1305.607838,546.3404082,1391.930741,1328.378571
IER3IP1,841.07,622.4418519,442.2115054,0.648461538,0.481351351,129.027551,72.40740741,173.8976786
IFI16,1212.466667,1733.055556,2626.558065,2226.384615,3796.242432,5182.918367,3332.296296,2229.434464
IFI27,1.8,107.0185185,0.817204301,137.5384615,0.702702703,508.244898,0.185185185,0.053571429
IFI27L2,1.266666667,30.98148148,313.3978495,0.384615385,211.5675676,189.7959184,0.37037037,68.73214286
IFI30,143.6666667,561.0740741,700.2258065,964.9230769,1324.945946,1809.530612,265.1111111,506.375
IFI6,8.533333333,485.0185185,268.5913978,231.1538462,176.8378378,343.9183673,154.2222222,60.83928571
IFIT2,0.733333333,2019.240741,1033.83871,738.6153846,260.1081081,15.51020408,0.333333333,108.2321429
IFITM1,77.71,1156.586111,698.3353763,2192.326154,1124.345676,604.1810204,806.0881481,615.4821429
IFITM2,568.744,1444.150185,555.9288172,1554.562308,515.9043243,958.8053061,537.1496296,816.5405357
IFITM3,91.67866667,305.7268519,117.7251613,319.0346154,89.20918919,186.1557143,103.91,193.4776786
IFNAR1,3.6,1625.37037,989.9784946,863.4615385,535.1621622,708.1428571,20.55555556,325.7142857
IFNGR1,1.133333333,828.8333333,710.0107527,45.61538462,626.7297297,28.10204082,1164.888889,578.5357143
IFNGR2,725.9333333,1012.018519,514.4946237,58.76923077,235.6486486,1113.653061,199.9259259,497.0357143
IFRD1,181.9333333,3.185185185,262.4086022,873.8461538,36.51351351,1123.816327,4.814814815,546.5714286
IFRD2,0.066666667,0.530555556,0.021505376,1545.223077,0.081081081,313.4930612,0.074074074,47.69642857
IFT20,0.266666667,0.740740741,495.0974194,0.307692308,19.00810811,37.97959184,125.8840741,64.82142857
